BatchID,CropType,FarmLocation,SoilMoisture%,TemperatureC,Rainfallmm,Fertilizerkgperha,Yieldtonnesperha,PestRiskScore,HarvestRobotUptime%,HarvestDate,StorageTemperatureC,Humidity%,SpoilageRate%,GradingScore,PredictedShelfLifedays,StorageDays,ProcessType,PackagingType,PackagingSpeedunitspermin,DefectRate%,MachineryUptime%,TransportMode,TransportDistancekm,FuelUsageLper100km,DeliveryTimehr,DeliveryDelayFlag,SpoilageInTransit%,RetailInventoryunits,SalesVelocityunitsperday,DynamicPricingIndex,WastePercentage%,HouseholdWastekg,RecipeRecommendationAccuracy%,SatisfactionScore010,WasteType,SegregationAccuracy%,UpcyclingRate%,BiogasOutputm3,minprice,maxprice,modalprice,marketname,latitude,longitude
FarmBB00054,wheat,FarmBField3,67.19672263,18.43520342,85.74388221,104.3788736,5.645335411,28.85589598,81.9088137,2024-04-03,4.640489967,73.58636223,7.297041909,C,10.86954011,16.55628295,Freezing,Aluminum,487.3437825,4.467572724,94.30426182,Air,90.60276802,48.07143939,59.8359154,1,11.63632638,9800.129062,228.78204,1.271478482,7.802780932,4.827455857,93.34049646,6.206824669,Packaging,89.91045548,38.15659021,10.15813484,469,1476,917,Nelamangala Market,13.10037873,77.39358679
FarmBB00055,corn,FarmBField1,41.75853896,27.95816696,154.581483,150.2723747,4.60546393,58.98794162,93.57839628,2024-04-12,6.441003406,81.77241811,10.64508019,C,5.389001135,14.57586635,Drying,Glass,409.8900073,4.920465208,82.14173162,Truck,1646.527659,44.51284031,2.486179228,0,4.222140464,2150.305474,229.4787901,0.862774743,7.524893925,3.246923448,82.74193583,7.579187744,Organic,86.21868395,24.98701223,34.90842872,699,1843,1160,KR Market,12.97646503,77.58821423
FarmBB00056,corn,FarmBField2,35.21641008,19.88450608,76.32320724,179.4847056,6.065563419,50.90008417,80.4634484,2024-04-15,3.504007697,94.0317677,13.2007257,C,8.058754758,13.387274,Freezing,Plastic,352.0695961,4.844875908,89.52188494,Train,785.1494274,21.2357152,8.791187474,0,12.65451053,670.512619,68.60322645,1.160463709,5.460845824,4.246208834,87.96413641,7.055576773,Mixed,80.88148176,44.66902173,73.06634487,657,1857,1126,Yeshwanthpur Market,13.0250188,77.50481125
FarmBB00057,potato,FarmBField3,39.22358849,25.7963101,16.30356936,296.2101431,5.456135854,61.76439402,94.03911674,2024-04-27,3.242879638,73.15876617,12.18338167,B,21.65228984,16.06880321,Freezing,Aluminum,110.5394193,2.233560701,85.87786786,Ship,440.426236,35.39255138,36.19002494,0,8.197219761,9185.268181,143.2863362,1.005708062,5.539457774,0.891681023,80.66570612,6.830712078,Mixed,97.37185133,23.93104172,28.71360655,457,1471,890,Nelamangala Market,13.10409356,77.38951248
FarmBB00058,potato,FarmBField1,50.79620943,25.09505739,136.9969914,159.4387112,6.551114072,64.32886947,85.70756405,2024-04-29,7.313631768,77.21723396,14.27074662,C,18.78324763,10.80249736,Freezing,Glass,342.5848978,3.793996146,87.01963875,Train,1200.668187,40.06595379,61.60265246,0,11.64421717,5124.162084,206.8587741,0.992616831,7.519257679,2.596205113,94.25217785,7.853361865,Organic,80.660125,37.44942018,36.5017793,527,1584,869,KR Market,12.97052772,77.58616237
FarmBB00059,potato,FarmBField2,40.69033409,25.10440574,182.1374429,78.86866745,4.218284491,23.02530675,90.93760211,2024-05-17,2.940237253,82.06417223,16.84804346,C,6.033757015,2.987131284,Fresh,Plastic,430.8774089,6.042304615,80.50392423,Train,732.5750767,16.39598656,6.048582286,1,6.791740203,1811.83361,293.6058168,0.989355562,8.613945959,3.032983589,73.76041668,6.937587032,Packaging,94.7431535,45.27142315,9.514160141,520,1490,857,Yeshwanthpur Market,13.01505151,77.49144856
FarmBB00060,wheat,FarmBField3,63.16289383,24.81140884,181.9832366,151.2478257,5.263050476,36.6122871,80.17690075,2024-05-28,5.290716781,94.14268516,5.128182504,A,16.34122966,13.849263,Fresh,Plastic,484.6773225,6.877196839,83.16506853,Truck,1423.802619,34.98553303,15.00160013,0,12.02814796,4759.251197,214.1817194,1.045012876,9.184875271,4.55638406,76.25003828,6.917062948,Mixed,87.52498196,16.6083225,39.32684072,540,1587,971,Nelamangala Market,13.10324009,77.39077156
FarmBB00061,corn,FarmBField1,46.97759818,29.45543193,197.6547396,234.9901571,5.006259694,28.82050569,92.51368926,2024-05-30,5.497976029,77.26152964,8.040102527,B,16.48041041,13.0241447,Fresh,Aluminum,262.4204846,2.639015533,87.85246268,Air,906.513213,49.73110242,48.13053843,1,5.173788167,5270.380258,235.0415336,0.820671446,10.19657139,4.44204307,92.99239273,6.871391051,Organic,96.52322612,74.2792348,57.36297725,747,1828,1077,KR Market,12.97233542,77.59272978
FarmBB00062,lettuce,FarmBField2,53.33833905,28.57268863,99.68325234,269.197793,6.956097455,53.34868845,89.52934618,2024-06-01,6.772015841,76.70473847,14.07363188,C,5.045732384,18.23640217,Canning,Glass,312.7651267,3.985509725,90.44050043,Train,1921.835355,41.67027873,61.0017526,0,12.40293053,4032.583796,81.91012679,1.258941952,12.40186821,1.250693946,91.28750439,6.522448762,Mixed,84.29142273,37.11223594,54.56390626,521,1459,962,Yeshwanthpur Market,13.01806091,77.49815608
FarmBB00063,corn,FarmBField3,47.688037,32.41621837,150.8276799,266.0391986,4.980934865,44.64161321,81.91937191,2024-06-08,5.99779537,72.94777016,6.926681255,B,10.99992983,2.927058381,Fresh,Aluminum,433.2631067,5.356718842,94.02910863,Air,433.681773,47.5365945,61.56455836,0,2.829474642,9174.937128,326.2417799,0.585036775,14.11469541,0.298242679,75.96133126,7.199630134,Packaging,92.96769452,54.47260145,95.95601657,664,1842,1041,Nelamangala Market,13.10592929,77.39891337
FarmBB00064,potato,FarmBField1,58.92152919,22.74770611,167.8484841,147.4199471,6.862502816,59.03288539,91.12335814,2024-06-10,4.679436278,72.22460658,9.893098164,A,12.80435482,8.384583,Freezing,Aluminum,182.7603616,5.367902716,87.19801652,Train,1270.816496,20.93577526,23.36470608,0,6.926095255,8902.068744,373.9413587,1.442745523,12.02849445,0.542672683,85.73000181,6.871096537,Mixed,84.87916561,40.02605867,51.76029959,467,1414,834,KR Market,12.97541121,77.59663529
FarmBB00065,lettuce,FarmBField2,43.44603097,23.49232728,189.3417638,76.85446519,5.218397668,67.77286634,83.50265258,2024-06-28,6.610063957,71.79532826,12.84608095,B,16.1041549,3.374825122,Canning,Aluminum,360.6294869,2.477515439,91.87468086,Ship,247.3339821,38.90014894,47.0893266,0,3.425785719,5737.208358,21.70009018,1.074199112,14.07548003,1.749192963,95.12402537,7.557847831,Packaging,84.38899562,50.66511081,34.53741574,486,1536,943,Yeshwanthpur Market,13.01573578,77.49826994
FarmBB00066,lettuce,FarmBField3,54.04984625,16.43443186,38.61598476,292.8579631,6.332825802,21.22435291,92.2178437,2024-07-20,2.596360932,91.13375934,16.86625882,A,21.8029934,8.764925603,Fresh,Cardboard,430.4488882,4.665156742,92.77745772,Truck,457.6900202,27.78906987,5.810269205,0,13.86596589,6963.766092,370.8452232,1.099326613,9.84673222,2.085582475,70.52705142,6.759596431,Mixed,97.48650845,62.5126258,80.91825103,451,1447,829,Nelamangala Market,13.09228791,77.39643736
FarmBB00067,corn,FarmBField1,60.99250421,17.19578972,118.2864165,102.1495465,6.316411198,35.55116489,82.56610697,2024-07-26,4.475436323,72.9430782,11.08462909,C,11.51989,8.010203031,Drying,Plastic,355.9349206,6.140321125,88.34037071,Air,1734.295221,40.01953314,41.84830673,0,3.003520629,8012.056335,26.72992139,0.884213055,9.07068482,0.019499522,79.96734621,6.853914982,Organic,85.98826734,70.40398649,76.95962623,746,1859,1087,KR Market,12.97779518,77.59130262
FarmBB00068,corn,FarmBField2,31.03091399,17.13621841,87.72171017,215.5985481,4.974076333,51.38213911,93.20761304,2024-07-27,6.885037904,82.69831108,11.01887412,B,12.27105847,11.00903535,Canning,Plastic,336.9994006,5.831554127,86.57765131,Truck,1453.42438,18.10350778,71.24782764,0,3.19385839,7130.890634,70.59213665,1.287177519,13.99332114,3.46742553,85.39725692,7.25885186,Organic,83.52062931,53.17501615,88.93529944,700,1801,1078,Yeshwanthpur Market,13.02448714,77.49310386
FarmBB00069,tomato,FarmBField3,65.27650452,31.69266096,148.2279795,190.6806132,5.439259399,57.67719046,90.09211493,2024-08-08,4.945753142,76.30640141,17.20084696,C,25.56531432,13.59729749,Fresh,Glass,137.0902295,2.120096575,94.8155247,Air,921.383778,20.810373,57.6965669,0,8.368193104,6962.374016,233.6295366,0.786570056,8.777076892,0.702713028,92.19743849,7.141016573,Organic,92.96219762,40.35538259,89.67391862,821,2508,1474,Nelamangala Market,13.1087139,77.39132198
FarmBB00070,corn,FarmBField1,34.31660148,29.10598564,120.8220661,291.9365245,6.156907692,45.52655489,83.83053745,2024-08-15,4.308102032,80.04491769,16.70783087,B,13.48628153,3.748178602,Drying,Glass,338.9448968,4.00141716,89.84770234,Air,637.3295419,18.33872625,31.59720676,0,0.283714299,7835.769375,498.5034959,1.338257191,7.531018395,0.458510555,79.21623844,6.134312856,Packaging,85.46678294,23.59021312,45.4666556,682,1864,1076,KR Market,12.96223501,77.58616296
FarmBB00071,lettuce,FarmBField2,41.23991961,23.97252844,113.6599603,159.7963967,6.827940569,34.04168227,94.86650178,2024-09-15,3.749831126,87.66905748,9.178255539,B,19.3250914,2.18323779,Drying,Aluminum,117.2924713,4.595842348,91.22843037,Ship,473.993132,39.02119129,57.02885932,0,8.202756604,8558.867503,230.5760664,0.709202638,9.854583771,2.276162693,71.57824986,7.69733415,Organic,82.59665738,37.74384203,24.70351234,468,1595,847,Yeshwanthpur Market,13.02739613,77.50686842
FarmBB00072,lettuce,FarmBField3,61.195531,23.54694721,6.516743962,87.51094118,6.725792088,63.46417164,94.34410376,2024-09-30,6.265086384,84.29438093,13.4080713,B,16.68528811,2.334856895,Fresh,Cardboard,110.7287704,6.032922858,84.45645979,Air,1187.442512,21.38032445,51.81447875,0,13.9095104,7498.799543,393.3758214,0.565891511,10.47130849,0.90836333,83.26194224,7.10224652,Mixed,91.15317667,24.45246678,9.44717635,514,1554,976,Nelamangala Market,13.10734839,77.38506355
FarmBB00073,wheat,FarmBField1,68.46631432,21.88766511,118.7554818,92.74530647,4.179806309,61.45369404,91.63854948,2024-10-08,7.548425774,94.37326905,15.18797271,A,15.70306871,4.0987086,Drying,Glass,193.5688534,3.182460853,82.93054608,Truck,1360.618343,26.95072255,49.42147858,1,11.78038064,3064.906279,439.7408277,1.138163153,10.56426017,1.05774951,79.8606945,7.047104911,Packaging,86.89661979,50.22156956,75.17439576,479,1459,885,KR Market,12.96984412,77.59137706
FarmBB00074,lettuce,FarmBField2,67.52032847,30.9267777,26.2044319,81.15638856,4.964298163,29.96559432,86.10218323,2024-10-08,3.761406596,71.49151927,11.98276522,C,19.69000951,12.64291937,Fresh,Cardboard,428.548892,2.77193915,86.16952875,Truck,329.8466945,20.87745631,16.66304569,0,13.37683024,8542.161439,120.1559746,1.259814149,12.69494182,2.312530825,87.68068953,6.99749101,Packaging,85.74734847,15.36333411,99.89834725,487,1467,853,Yeshwanthpur Market,13.01245348,77.49701917
FarmBB00075,potato,FarmBField3,61.60143852,19.08156398,84.14463537,51.4331326,6.174960466,40.09511233,84.20970292,2024-10-13,4.260223605,84.82792148,7.657365752,B,6.934700599,5.894586078,Fresh,Plastic,345.5388471,2.294824439,89.2392542,Air,1149.862952,17.51887457,65.90695608,0,14.53793093,6432.443906,425.0666351,0.805110715,13.27039482,1.063241751,86.39201608,6.494104488,Organic,96.20943614,17.36718723,89.53568821,512,1578,840,Nelamangala Market,13.10964861,77.38448342
FarmBB00076,tomato,FarmBField1,68.28815071,33.49302319,117.2253593,146.4177498,4.166829409,23.72170668,94.15699427,2024-11-02,5.757421698,83.01525646,17.84398754,C,6.015252044,12.58401015,Fresh,Cardboard,293.5863924,2.773714345,93.90851997,Ship,1926.577782,44.57216795,27.97952321,0,7.840865462,175.2383921,205.9625593,0.513661538,5.827711685,1.867403091,76.91068949,6.203236288,Packaging,94.05744031,52.3687715,3.529101756,831,2597,1373,KR Market,12.9618322,77.59968791
FarmBB00077,tomato,FarmBField2,42.17133214,33.64553018,184.9041251,191.5607068,4.728788129,61.93251894,83.19475757,2024-11-02,5.519661357,79.65541928,10.23883596,B,10.07001377,9.3689925,Drying,Aluminum,337.7049919,4.564035537,83.97394358,Ship,1939.059272,42.98682604,37.36498375,0,1.788297087,9179.132917,190.6289927,1.122370575,5.179033012,3.717902022,84.66767619,7.361141781,Mixed,89.99268822,74.6036467,17.99574551,785,2509,1406,Yeshwanthpur Market,13.01596033,77.49393456
FarmBB00078,potato,FarmBField3,60.95586866,22.57301018,132.4495348,269.7340598,5.493182878,21.60148087,80.97918225,2024-11-14,2.014094751,75.9858336,12.25677469,A,25.17674567,1.926176787,Canning,Plastic,127.1766648,2.373110113,85.69914437,Truck,1287.759667,15.5180033,44.87242752,0,1.827912554,8560.129366,140.1797721,1.35255079,12.97149757,4.749787414,94.72153924,7.262753812,Packaging,84.34873001,21.18539779,36.71991698,491,1458,897,Nelamangala Market,13.10016994,77.39369957
FarmBB00079,lettuce,FarmBField1,58.92517194,20.21432096,0.022772444,177.8409183,5.953025592,51.93803984,80.70505171,2024-11-19,2.117335314,89.30586468,14.06472231,B,24.89822171,19.15232499,Fresh,Glass,195.0581432,2.323051105,93.20787466,Train,1551.512531,39.65476668,18.78651011,1,2.290923907,4811.50369,476.4181616,1.11143393,5.360297543,3.048814257,98.43044178,6.673916016,Organic,93.88540252,38.43087246,82.73618911,530,1411,860,KR Market,12.97885129,77.5924075
FarmBB00080,potato,FarmBField2,51.69430946,27.11251211,135.4450546,166.1759976,4.029568277,52.33245919,88.01012273,2024-11-20,2.581793648,91.56346516,7.126124327,A,14.17738641,7.081255962,Drying,Aluminum,329.9546345,6.258142328,87.24138015,Air,207.3955193,47.49441256,37.89330412,0,14.12446009,5219.015304,95.81502862,0.861084727,8.44106757,0.267831058,96.57769711,7.189940281,Mixed,94.98052873,22.62099053,90.23204751,521,1534,977,Yeshwanthpur Market,13.01598807,77.50302092
FarmBB00081,lettuce,FarmBField3,39.08332853,19.00263517,154.0881222,83.77359793,5.53072887,22.10892673,80.84669231,2024-11-27,5.719349861,86.29339756,16.98866609,A,12.29313579,16.15918065,Freezing,Glass,104.3500998,5.704445432,94.43495973,Train,445.1634417,33.36180498,26.3579002,0,9.888774754,2287.329292,223.0788036,0.991111049,7.85895292,3.118714801,94.04775931,7.093081687,Organic,81.69693008,46.4671086,49.4442915,513,1529,897,Nelamangala Market,13.10962367,77.3935419
FarmBB00082,wheat,FarmBField1,60.27281707,16.48946726,152.0659076,275.8194818,5.684212603,61.02556183,82.92179007,2024-11-28,3.59881439,71.6749606,13.94275777,B,6.679605864,4.114099131,Freezing,Glass,386.06338,5.03346819,91.24565201,Truck,1916.802385,28.17858209,47.51463859,0,2.069531552,9379.844434,383.5689355,1.065910367,8.993789149,3.957446951,72.10431229,6.96709108,Mixed,94.49928646,46.9269005,95.03675738,533,1559,842,KR Market,12.96611413,77.59614418
FarmBB00083,lettuce,FarmBField2,45.26832323,15.21198761,197.0463721,224.7093934,5.878761795,57.85550611,85.04170098,2024-12-03,6.093540386,73.30420023,13.1476739,B,24.0130595,10.84156971,Drying,Cardboard,476.7390307,3.051985747,84.34096412,Air,421.6885245,48.07558077,45.41140124,0,9.388315971,9804.213318,330.2971786,1.19756585,14.23037746,0.407442558,78.00073044,7.575586331,Mixed,83.53558496,65.17438856,60.26406586,544,1532,896,Yeshwanthpur Market,13.01713661,77.49036935
FarmBB00084,potato,FarmBField3,65.8040422,18.75705801,51.33667483,125.6300827,4.583969726,35.69565935,83.72071885,2024-12-09,3.96777472,77.25543714,7.641355823,C,11.19513131,14.40435804,Freezing,Aluminum,51.30137957,6.069811508,85.70905536,Air,1724.941337,31.39049772,19.04141744,0,3.230621488,4152.131789,457.9975575,1.253191588,5.470627421,2.022070207,93.76451001,7.400284507,Organic,96.24718923,38.36300056,75.35111635,520,1563,871,Nelamangala Market,13.0955186,77.39550468
FarmBB00085,lettuce,FarmBField1,58.59139683,32.6796546,178.1571244,284.4656069,4.624791521,51.85010963,85.34879876,2024-12-11,6.18968958,84.15415887,11.54547094,C,12.15943946,2.243760774,Fresh,Cardboard,290.1327851,5.08684781,91.93213939,Truck,1780.27488,45.10352403,48.28279389,0,11.87122019,6922.56971,77.31800951,1.413163924,14.82187403,2.989520922,86.26095903,7.22923215,Organic,88.32894306,79.4761399,86.40975845,528,1545,951,KR Market,12.97560577,77.58652244
FarmBB00086,corn,FarmBField2,62.61911287,28.20649374,86.51060578,203.5837483,4.218076282,66.06009374,80.73874259,2024-12-12,7.792478251,90.40363357,7.587567418,B,5.216318451,4.017148769,Fresh,Aluminum,422.9203494,5.609734187,88.6970532,Ship,1877.2037,28.33691224,20.06986718,0,7.089323913,6329.570359,315.4638505,1.401039399,9.495666905,0.215867275,87.66493323,6.242175232,Mixed,92.22951041,67.98279485,83.33104952,677,1795,1097,Yeshwanthpur Market,13.0234095,77.49134124
FarmBB00087,rice,FarmBField3,54.86203459,17.55457497,66.19696668,253.463326,6.394306467,32.077681,82.937688,2024-12-22,3.037684157,71.87817493,15.17325814,C,5.54741776,13.04444787,Fresh,Aluminum,387.7191998,3.164843773,88.21015004,Air,1997.834373,46.20272158,30.32648302,0,5.487393658,3788.857639,435.7044761,0.622550911,10.42519291,2.765510769,93.47402196,7.270848658,Packaging,84.6426836,44.88282499,38.68725431,522,1419,859,Nelamangala Market,13.10766499,77.38319458
FarmBB00088,wheat,FarmBField1,41.5379409,21.95965061,106.9816721,130.18351,6.363260019,50.05095548,83.04205259,2025-01-03,5.314863193,92.46168377,8.852273755,B,18.9714704,10.05065123,Fresh,Cardboard,163.5080694,5.48423937,91.97106037,Train,1127.596528,43.72057561,10.11415703,0,5.947616026,8507.271493,347.3917849,1.283470451,8.964482141,4.739188313,84.88422433,6.200733407,Organic,94.93489603,11.15239721,92.87380502,514,1577,856,KR Market,12.9724587,77.59670815
FarmBB00089,wheat,FarmBField2,50.12965171,17.47180228,152.955793,87.01596178,5.208750068,61.23949986,90.35433771,2025-01-13,5.926154676,82.7536954,16.79010141,A,20.42266023,4.93653411,Drying,Glass,260.3507828,3.29465735,94.79616649,Truck,1591.941196,30.10721001,39.39615657,0,14.62177193,3163.385978,486.1026927,1.434335105,5.430002628,0.535674682,83.57071009,7.637108209,Packaging,97.85736684,45.34546863,39.14766637,476,1403,846,Yeshwanthpur Market,13.01193743,77.49455314
FarmBB00090,tomato,FarmBField3,39.65473086,23.28210033,144.0918845,66.17895213,6.915471659,58.83518851,81.73244658,2025-02-02,3.114340235,77.55669466,11.10580632,B,21.93182176,14.59394721,Canning,Glass,261.2687013,4.426978261,94.84351311,Truck,1117.207624,26.20068965,58.8400588,0,0.44613206,229.0372918,452.5442615,0.726297283,5.265180391,4.798302986,75.73009868,6.448370428,Packaging,89.54749425,74.78342087,67.74640155,786,2517,1456,Nelamangala Market,13.0979339,77.38410959
FarmBB00091,potato,FarmBField1,45.52904561,31.37152447,104.4883748,145.9894386,4.968194079,24.02324062,82.60297981,2025-02-09,5.003086877,92.94438859,17.1028738,B,20.50059612,13.99197611,Canning,Glass,474.5503272,4.309971283,84.03240999,Truck,1344.02122,21.2440335,52.02860317,1,10.35393904,9322.18757,292.6367518,0.755377524,13.91284279,3.886240343,70.66398269,6.419828426,Mixed,85.13474662,51.40406098,93.35438367,517,1592,839,KR Market,12.96911764,77.58408896
FarmBB00092,tomato,FarmBField2,46.48181061,23.64522801,199.6512879,103.9859184,6.71726708,34.90901966,87.96441825,2025-02-10,4.303748175,81.30364206,15.63318118,A,12.88042147,19.80398433,Canning,Glass,335.5023414,6.812772257,93.98718031,Air,98.93821338,30.27198881,18.64469544,0,11.96658835,6150.808044,397.5579637,1.085799279,10.17903046,2.434494035,97.60960407,6.417406339,Packaging,90.63785045,32.48760509,88.88650645,840,2561,1334,Yeshwanthpur Market,13.01992122,77.49638287
FarmBB00093,lettuce,FarmBField3,31.00497334,28.68849373,34.07382308,161.3014189,6.984739168,63.44333011,84.46478235,2025-02-12,2.862544148,71.49883663,11.83660843,B,25.8318397,3.493359481,Fresh,Aluminum,268.0281832,6.567805277,82.33146245,Truck,1122.903001,27.22518954,51.90052168,0,10.14443386,6318.6822,43.20175373,1.000013228,10.78616461,2.87069899,80.29201179,6.771941772,Organic,85.00024906,60.75168185,83.65205275,472,1553,944,Nelamangala Market,13.09902203,77.39564934
FarmBB00094,rice,FarmBField1,56.76565617,33.88687771,77.93229566,77.02798442,5.897465431,35.82038411,93.31130263,2025-03-10,6.827663446,89.17726407,16.19447467,B,24.31383128,8.938227911,Fresh,Glass,435.119592,3.813923715,93.18907146,Ship,763.2208409,25.19650804,23.6647438,0,14.58525931,7492.665318,482.3863352,1.066474249,6.587928296,0.420065984,79.02590694,7.846747585,Mixed,90.69647811,79.66242082,53.46810242,477,1491,951,KR Market,12.97930968,77.58001998
FarmBB00095,lettuce,FarmBField2,64.19456555,15.23663418,129.2740086,57.22769075,6.7933743,41.04940451,92.25880937,2025-03-10,4.577521445,88.47869065,7.381579715,A,16.82988323,11.26727029,Drying,Glass,322.9664647,5.45518555,89.1316954,Ship,1983.195847,23.54979355,37.56504118,0,12.77117078,4626.978587,59.73947382,0.745491092,5.77478695,3.485603273,93.49908627,6.347832711,Organic,80.22186614,59.10787166,28.84087276,506,1529,928,Yeshwanthpur Market,13.02302673,77.49625924
FarmBB00096,rice,FarmBField3,61.0234514,21.45857491,184.4550948,53.89925204,5.788873235,35.48506223,90.34538361,2025-03-27,7.400966275,78.91942976,9.841336989,B,21.39007486,13.98932794,Drying,Glass,88.04493878,5.659575173,89.91955253,Air,164.5130693,17.10868516,59.87512623,0,7.823983486,7143.507133,343.2987101,1.318120453,10.09111478,3.730176355,73.34673034,7.888900797,Organic,85.06721559,79.34753277,67.12105563,454,1567,968,Nelamangala Market,13.10205686,77.38290813
FarmBB00097,potato,FarmBField1,53.19928153,24.18063422,169.0031572,238.5773623,4.35414754,20.7892339,86.22234262,2025-04-03,4.304682738,92.14517063,6.629734514,A,14.06041132,3.318320731,Drying,Cardboard,141.8323594,3.747705044,85.7530044,Ship,848.2450122,27.23435606,38.94164407,0,4.419409015,4879.319758,173.6635013,1.357901724,13.98668771,1.011285645,73.92251813,7.864087565,Mixed,88.7008409,68.98286059,37.87075499,495,1514,875,KR Market,12.96995418,77.5957425
FarmBB00098,potato,FarmBField2,40.91800979,23.39299553,174.6372079,145.115387,6.23523565,22.17482146,94.95452856,2025-04-04,2.962225275,81.18284425,14.60632312,C,24.31960299,1.95406272,Freezing,Glass,280.2774394,5.09884001,88.23248359,Ship,752.7127611,36.39830357,6.331935471,0,14.39401708,4822.009936,273.2969328,1.241812331,14.67836845,3.01258853,70.62404468,6.796912412,Organic,95.88162197,43.38786186,48.30610483,463,1523,832,Yeshwanthpur Market,13.0216133,77.49088156
FarmBB00099,wheat,FarmBField3,34.46463008,15.5416206,173.2457711,77.45456813,6.951184587,50.92873197,89.00546297,2025-04-08,2.130474649,74.63936374,15.96110022,B,19.04316382,10.31256744,Drying,Plastic,111.1587458,5.979480671,91.09294719,Truck,882.4747306,34.13099558,49.63038205,0,3.607522074,5418.436731,389.4863838,0.732782813,8.411396527,2.82162556,73.91296345,7.303090164,Packaging,93.8189568,21.9529175,55.37078885,523,1527,853,Nelamangala Market,13.10444206,77.39385915
FarmBB00100,wheat,FarmBField1,36.41791542,32.56335498,66.24520866,113.0023628,6.357673457,27.8778071,92.83852635,2025-04-12,7.96783535,84.18048135,17.10137427,B,12.69381217,17.91256063,Freezing,Cardboard,271.3232536,3.380187088,89.57004425,Ship,1464.558358,42.34198027,21.83434698,0,10.87969707,3775.197921,389.540374,0.975813839,12.59292173,1.664646761,70.2870605,7.75100442,Packaging,89.82184974,20.73345785,19.23409855,496,1542,967,KR Market,12.96534501,77.58571475
FarmBB00101,lettuce,FarmBField2,47.65904634,27.0704378,97.93288196,138.7383725,6.214865505,27.04872231,85.88450746,2025-04-12,2.698854522,86.26691078,12.68787109,A,8.97128644,6.719906851,Freezing,Glass,137.726041,4.265308139,92.54655458,Air,1824.684741,25.27493654,27.45807139,0,12.26057393,7575.837664,452.4541094,0.914958365,9.719973343,2.729564461,94.92779847,7.694400805,Mixed,80.7845368,20.82425371,71.4525373,461,1491,857,Yeshwanthpur Market,13.02597835,77.50596623
FarmBB00102,rice,FarmBField3,36.75893923,16.17039248,43.88849641,299.1999087,4.672295801,31.35668486,90.92345834,2025-04-14,5.654903631,90.8857262,15.16629315,B,26.70712408,11.18964381,Fresh,Plastic,64.47633689,5.780198454,88.85344236,Truck,446.3537804,17.53443698,10.70018037,0,2.235038997,1279.589206,460.7633101,0.793504852,5.892853156,4.986296919,92.8616015,7.98654141,Packaging,93.31864979,64.23107091,45.06886923,517,1539,979,Nelamangala Market,13.09377775,77.38045952
FarmBB00103,tomato,FarmBField1,68.12150392,17.78978652,56.1939671,95.7339169,6.810700904,52.46983956,86.92636209,2025-04-27,6.095011689,71.73962768,7.318259812,C,29.24535567,16.29787998,Fresh,Glass,90.3196217,5.038717915,89.26032148,Air,1864.581515,36.75235426,18.46751169,0,0.901088332,507.8056048,176.6212209,0.8332539,12.41215656,2.658751771,75.94227074,7.717507728,Packaging,97.156708,75.14152322,27.17603174,818,2406,1450,KR Market,12.96457872,77.5932551
FarmBB00104,tomato,FarmBField2,45.42343247,25.90544666,77.7710122,178.4547443,6.30132713,64.52310233,82.69743686,2025-04-29,6.937555035,76.54248197,6.247339345,A,6.649783437,13.01514305,Drying,Cardboard,365.7342002,2.81379959,86.55961301,Ship,1393.861015,44.91579608,55.1646282,0,5.268984617,212.6713988,345.5409219,1.073815571,11.39422203,3.162227499,91.11989718,7.378144962,Mixed,93.31975225,67.53826352,22.18409439,835,2545,1411,Yeshwanthpur Market,13.0282159,77.49389555
FarmBB00105,lettuce,FarmBField3,42.85924203,21.51122666,37.90855939,141.116724,6.474603969,62.45813929,92.29669672,2025-05-08,4.639568157,89.79706255,11.10355486,B,13.2469437,10.95835192,Freezing,Plastic,447.5902538,5.447994264,82.55930809,Air,552.6071998,18.10175915,70.48170317,0,5.946682354,3295.995291,465.5624695,1.134265767,10.21131504,3.674169808,81.97322961,6.995445183,Mixed,96.32427258,51.23390364,76.02550227,480,1596,836,Nelamangala Market,13.09777701,77.3849158
FarmBB00106,rice,FarmBField1,68.71210718,25.90947774,96.22640115,107.4364076,4.251341375,25.20646458,91.8112794,2025-06-08,2.570222028,91.28186861,9.688423349,A,19.99470814,8.654344399,Canning,Cardboard,346.4102169,6.932292505,88.05355953,Truck,1224.567848,17.37124926,63.53337996,0,12.79094026,6677.842649,34.96663654,1.160168078,14.01270697,1.839868236,74.77792758,6.534376246,Packaging,92.93991245,58.19376737,90.66079244,505,1504,847,KR Market,12.96851269,77.59016367
FarmBB00107,tomato,FarmBField2,42.71194766,33.93039358,53.4429205,269.4412434,4.221597228,37.2616546,81.59995383,2025-06-29,3.398086525,77.83293714,5.573918506,C,22.94456191,16.12106974,Drying,Glass,319.3523855,5.115525741,94.44426245,Truck,159.804039,42.20843926,28.0733535,0,4.365070152,3514.402583,122.4536952,1.232466908,5.551854936,1.310681238,87.67814174,7.789519606,Packaging,98.16780335,54.98802864,31.09327855,832,2436,1359,Yeshwanthpur Market,13.02411055,77.49913014
