BatchID,CropType,FarmLocation,SoilMoisture%,TemperatureC,Rainfallmm,Fertilizerkgperha,Yieldtonnesperha,PestRiskScore,HarvestRobotUptime%,HarvestDate,StorageTemperatureC,Humidity%,SpoilageRate%,GradingScore,PredictedShelfLifedays,StorageDays,ProcessType,PackagingType,PackagingSpeedunitspermin,DefectRate%,MachineryUptime%,TransportMode,TransportDistancekm,FuelUsageLper100km,DeliveryTimehr,DeliveryDelayFlag,SpoilageInTransit%,RetailInventoryunits,SalesVelocityunitsperday,DynamicPricingIndex,WastePercentage%,HouseholdWastekg,RecipeRecommendationAccuracy%,SatisfactionScore010,WasteType,SegregationAccuracy%,UpcyclingRate%,BiogasOutputm3,minprice,maxprice,modalprice,marketname,latitude,longitude
FarmAB00054,wheat,FarmAField3,40.15661656,21.45101528,115.1849151,91.20856528,7.546851635,6.136337795,98.95491513,2024-03-18,7.439082317,81.61496492,1.877392306,A,24.21499512,17.42854745,Freezing,Plastic,191.8352845,0.889469344,98.79243328,Truck,1137.532211,36.12225836,10.78851503,0,10.71489954,1148.467464,104.9929033,1.018008066,5.420252911,2.446962687,79.20894131,8.964264198,Mixed,88.44603681,67.65244946,21.49165314,527,1558,929,Nelamangala Market,13.10406435,77.39269573
FarmAB00055,rice,FarmAField1,39.87504251,31.9733959,146.3295511,152.8137791,8.691895276,21.42192247,97.41278961,2024-03-24,5.427913652,87.01141566,7.069677357,B,11.0914179,5.6260814,Freezing,Glass,397.3359768,2.754623999,96.78098445,Air,727.1902261,27.52349294,3.186336542,0,6.925742157,1632.803265,430.8202179,0.640324518,2.984980947,3.708207259,94.59516782,9.681817421,Mixed,89.58776147,72.91515228,4.196407344,537,1563,893,KR Market,12.97918285,77.58206596
FarmAB00056,tomato,FarmAField2,57.85217091,17.73242663,25.53794588,244.4005709,9.522129958,14.81944461,98.2274006,2024-03-25,5.972672061,79.8886271,3.53619499,A,21.78896109,13.38250231,Drying,Glass,88.89107484,0.332245336,98.15520906,Truck,1181.911822,37.67361061,55.91107482,0,13.81491782,9452.888962,341.7009837,1.171157473,7.533535893,2.462845354,97.46768242,8.442477393,Packaging,82.22832281,48.71783797,36.36453589,840,2583,1346,Yeshwanthpur Market,13.02734334,77.4905838
FarmAB00057,rice,FarmAField3,58.4908236,29.17821994,50.00328984,170.0925205,7.267612986,22.63905876,98.85059727,2024-04-20,5.262673448,94.3674963,2.647114904,C,7.323228609,16.40303263,Canning,Aluminum,156.5529392,2.27874723,97.55842224,Air,321.4335676,19.30222375,58.50088762,0,10.41893141,7391.698761,420.5751037,1.120473785,1.338856258,2.415904317,95.66079841,8.761982547,Organic,83.21217379,66.85806847,9.859423024,472,1498,910,Nelamangala Market,13.10069834,77.38808487
FarmAB00058,lettuce,FarmAField1,35.9234772,26.05639954,116.1088025,296.3215127,8.606006692,3.087480922,98.7776389,2024-04-20,7.186957282,88.0471907,3.590220591,B,11.42618166,12.66754491,Freezing,Plastic,379.6019293,2.9641967,97.70570545,Train,915.8853109,46.10306781,10.41450604,0,10.93471592,8841.638866,430.7944969,1.242253187,4.00287557,4.191152105,91.4329423,9.616811478,Packaging,86.68429512,36.88298469,11.64778497,501,1446,881,KR Market,12.97048368,77.587302
FarmAB00059,lettuce,FarmAField2,69.9096194,20.93020287,173.4233214,144.1847425,7.699649235,16.09444054,95.5643274,2024-04-22,6.403459514,86.42459644,5.355123212,A,24.69754971,17.3317394,Fresh,Cardboard,296.7442627,2.703888032,95.52677375,Truck,1271.156927,32.60793828,20.59079831,0,12.92536356,2106.063078,376.6943683,0.669881006,5.527071812,1.807018895,78.04647571,9.647247221,Organic,94.47184165,56.6387503,25.42612314,510,1447,924,Yeshwanthpur Market,13.01381134,77.49038246
FarmAB00060,lettuce,FarmAField3,40.67124057,23.39561713,112.3733384,237.394575,8.028780593,11.36464697,96.62556923,2024-04-25,5.127561873,88.92648169,1.166052546,A,26.6171548,8.455480709,Canning,Glass,107.5946938,1.955003756,95.93673779,Truck,1003.350772,30.72724097,3.228665436,0,4.11107384,5917.100124,225.2131946,0.6949752,5.577086447,4.298973374,78.16686522,8.769222152,Mixed,89.63456606,79.2184872,29.54679246,450,1538,961,Nelamangala Market,13.100363,77.39685554
FarmAB00061,lettuce,FarmAField1,69.06459823,20.12413887,47.71937196,148.2473622,8.421909824,13.71000658,96.29596024,2024-05-11,7.208964824,93.81621595,3.595470682,A,20.21216032,19.16822162,Canning,Aluminum,446.9610264,0.942182385,98.14700134,Train,833.4686613,35.5052676,22.53160275,0,12.10606356,7041.281985,309.16791,1.390409517,5.189111654,2.034024005,97.93744929,8.918248047,Organic,92.12013562,25.80094067,52.9970341,521,1494,826,KR Market,12.96746432,77.58445728
FarmAB00062,tomato,FarmAField2,46.44148053,27.23027422,135.968956,257.2910552,8.06531291,18.11873616,95.34770006,2024-05-13,3.471713194,92.69546632,4.703074969,A,17.6709608,3.529755079,Freezing,Plastic,227.051531,0.762965944,98.88306483,Truck,1988.004358,36.8674352,56.11993117,0,2.928609044,6833.107666,88.579049,1.249977798,2.202305708,1.641165528,70.29825038,8.606571782,Packaging,98.71831655,37.29298224,67.83918855,795,2558,1335,Yeshwanthpur Market,13.01161064,77.49170622
FarmAB00063,corn,FarmAField3,31.32202932,16.63188361,147.9817521,192.2703673,8.946468521,15.06865042,97.5329631,2024-05-16,2.944043958,88.1071327,7.588666839,A,8.982600515,2.940841063,Freezing,Aluminum,422.5407689,2.457765315,96.05070257,Air,1766.613786,17.51215322,38.25723694,1,5.180129284,4140.70174,340.0862546,1.408228489,1.249652549,2.269949556,90.76544922,9.865109757,Packaging,94.59210327,43.60331641,59.27709409,691,1866,1073,Nelamangala Market,13.09442793,77.38200028
FarmAB00064,potato,FarmAField1,43.80284992,15.10369726,47.64723048,65.8779574,8.438746305,16.19581911,97.94361845,2024-05-21,2.962400632,88.72904098,2.020222257,B,6.577725827,13.51515078,Canning,Cardboard,404.470857,2.639465742,96.08627506,Air,1265.641618,38.89160274,26.36669152,0,5.034156814,252.4094277,97.83409531,1.258715321,5.087522615,3.812234793,90.48113871,8.237287531,Packaging,88.25286846,19.66108409,14.83603373,493,1482,955,KR Market,12.96530079,77.58132299
FarmAB00065,wheat,FarmAField2,55.37405379,27.5578883,75.54577724,59.20546691,8.752598454,14.59072446,98.39251238,2024-05-27,4.004053272,73.64805185,2.874005983,A,7.941225712,18.91379169,Canning,Glass,330.9914509,1.576304738,96.89158853,Truck,1160.285854,23.46760881,28.02175064,0,14.67788203,5870.967962,350.0352993,1.097155306,4.794416929,0.630010139,88.05799669,9.867498846,Organic,88.48239651,15.67270273,17.20860325,542,1465,886,Yeshwanthpur Market,13.0113121,77.50712552
FarmAB00066,lettuce,FarmAField3,57.22821806,18.88547907,106.8654947,83.4630297,9.210467426,12.26865531,95.49110756,2024-06-11,3.432140188,72.56981011,3.034868719,B,10.6839325,16.36878577,Drying,Aluminum,272.5165091,0.733019822,98.93536125,Air,1260.287936,39.98834214,2.0947538,0,12.84805836,2605.705238,122.5030988,1.154132737,1.434848082,0.982096079,98.71315654,9.367732904,Packaging,91.75666946,68.08060064,87.87692498,542,1478,920,Nelamangala Market,13.09324241,77.39119365
FarmAB00067,rice,FarmAField1,51.23738333,16.41881834,99.31223814,53.41799121,8.673226798,23.15645942,98.5057763,2024-06-22,7.580542103,84.27261255,4.844305261,C,13.54186255,2.451920329,Fresh,Aluminum,490.7978782,0.338829625,96.07583578,Ship,442.5586103,43.7887178,22.98603693,0,10.51754792,4557.517037,67.60013707,1.389127924,5.641113165,4.757224128,79.04450364,9.063144305,Packaging,92.64193896,78.3756061,55.83523151,481,1578,913,KR Market,12.97546911,77.58912819
FarmAB00068,lettuce,FarmAField2,47.91132658,22.93567654,77.92361724,68.83976509,8.759606304,0.36609217,97.57170225,2024-06-23,2.635004563,70.45919092,2.853856424,A,14.52273814,6.307986565,Drying,Aluminum,115.2342826,0.261538403,96.62788764,Truck,820.5185994,43.13854776,47.25211191,0,10.90585142,9580.052049,90.98940017,1.078806755,3.641375934,0.877458137,79.85918405,8.065318122,Packaging,89.51350759,38.33075447,86.99378329,483,1412,900,Yeshwanthpur Market,13.01306738,77.49399192
FarmAB00069,rice,FarmAField3,52.11572356,16.01537062,59.5270349,222.9285993,8.693375628,17.95328104,97.81578454,2024-07-01,6.193944428,82.05890954,4.268095402,A,13.65804421,18.67605881,Freezing,Cardboard,376.3200774,2.157232342,98.56592006,Train,126.9460891,34.33753386,70.19361107,0,8.431091916,4050.449645,10.97614626,1.132391324,5.342084733,2.83863659,72.28924269,8.951192384,Mixed,92.25236323,16.13548853,37.15465113,516,1525,958,Nelamangala Market,13.09865968,77.39056468
FarmAB00070,potato,FarmAField1,53.70786896,32.73234298,19.99697743,183.5865688,8.136317878,16.96525042,98.64249601,2024-07-02,3.135329239,75.2587395,6.254322639,A,10.9763833,5.808110223,Drying,Aluminum,136.0358157,1.260356184,95.01168413,Ship,977.3147731,33.20594623,61.29425789,1,14.20636001,8414.035906,362.1824127,0.656476716,6.698936638,2.896572333,82.84114596,8.81549621,Mixed,80.44711739,14.60682325,61.44000074,540,1555,940,KR Market,12.96698881,77.59562959
FarmAB00071,potato,FarmAField2,33.23413305,15.55233544,10.69705935,237.4776874,8.012340502,21.48537224,97.49904508,2024-07-15,7.289822797,78.65041419,5.643084753,B,17.74310617,15.84223805,Drying,Cardboard,202.2183974,2.716079623,95.15906386,Truck,1108.897939,20.00065865,3.651647525,0,7.443881293,1966.551997,368.876514,0.97392122,1.357827429,2.44812231,77.57040726,8.322437624,Organic,88.16283441,72.39227445,52.36634161,515,1592,908,Yeshwanthpur Market,13.02502043,77.50854424
FarmAB00072,potato,FarmAField3,44.78617824,26.57729791,191.7082994,278.2914381,9.698942191,17.97088094,96.34346343,2024-07-19,7.767891729,89.39511839,3.570949172,A,25.63215271,16.67751172,Drying,Cardboard,188.9144345,2.219013902,97.41628671,Train,494.1119854,42.13711526,64.89924233,0,5.707765648,6757.35893,262.3173415,1.216397112,0.153158944,3.223726243,79.95821436,9.312819207,Organic,85.29982345,42.46699748,31.91234898,484,1403,908,Nelamangala Market,13.09057905,77.39791383
FarmAB00073,rice,FarmAField1,39.68639753,23.76948246,169.4286288,196.2873831,8.822665667,24.80396483,98.30042933,2024-07-31,4.792820053,93.53093761,6.913729421,C,11.99258846,10.41358997,Drying,Cardboard,476.1661945,0.573781254,98.62952066,Air,1929.856252,24.49932832,56.82388893,0,2.445530054,9772.368849,89.06777252,0.770942698,6.232820691,1.149133629,94.20258192,9.942301815,Packaging,82.45431446,32.40191216,46.9915372,520,1548,954,KR Market,12.96785138,77.59756745
FarmAB00074,lettuce,FarmAField2,62.12559026,28.44052271,70.98103809,231.530211,7.733059466,28.77224384,96.45223685,2024-07-31,7.274428881,71.8104068,4.465121997,B,28.55967548,8.340629287,Fresh,Glass,485.31028,1.841332256,95.95542664,Train,1823.436491,32.3843398,56.62632865,0,11.79308478,1108.741699,50.94162538,0.702254181,4.877579401,2.763311339,97.12905089,9.124377622,Mixed,81.89138374,43.35228899,50.24908768,478,1515,954,Yeshwanthpur Market,13.0238157,77.50974698
FarmAB00075,potato,FarmAField3,48.81202538,21.56305335,191.360177,239.2703005,8.494743094,10.27572772,95.13691244,2024-08-15,2.030871025,83.35605515,4.319246716,A,26.83341654,9.552364216,Fresh,Glass,132.3569499,1.306516363,96.8785671,Ship,1458.179309,24.94959325,34.05970313,0,11.01665898,182.367428,19.37319355,0.813826808,5.597116557,1.860866276,75.38625909,9.429506553,Packaging,91.46065115,32.28128663,20.07709748,516,1492,922,Nelamangala Market,13.10518565,77.38729089
FarmAB00076,tomato,FarmAField1,69.33692564,18.10083233,135.3539809,144.4626373,7.991045444,6.820529491,98.32261803,2024-08-30,6.919681504,92.06333715,0.273502128,A,9.044105284,5.312329193,Canning,Aluminum,59.91582213,1.731749192,96.80186121,Air,1090.103926,19.6839927,29.86037051,0,5.765325578,4392.469647,91.21660671,0.741500628,6.7052398,3.308336298,80.80275902,8.136900905,Packaging,89.9484104,44.23250427,31.50103724,819,2509,1393,KR Market,12.97002126,77.58752778
FarmAB00077,rice,FarmAField2,45.9529777,34.63681777,96.50418993,110.2712081,9.801075471,12.70790587,96.38076858,2024-09-01,3.371750969,72.06271336,7.893543843,B,24.65689892,17.89842741,Freezing,Aluminum,374.0036178,2.21420737,96.89188538,Truck,1746.439861,37.03451939,23.20410102,0,0.377901209,1016.992282,446.5192121,0.714912637,6.422487479,0.706117717,96.9302863,8.835333992,Mixed,84.81809822,70.16894778,79.14097505,504,1477,969,Yeshwanthpur Market,13.01729824,77.49521809
FarmAB00078,rice,FarmAField3,62.65727493,31.77867004,98.60513155,101.2613321,7.022603089,8.637888494,98.09533809,2024-09-10,7.452207856,90.61285117,0.983766468,B,19.36468456,9.561773478,Drying,Glass,238.0954702,2.418587643,97.49007878,Air,304.7720705,16.90162122,6.598640127,0,12.58495992,7509.005062,128.3530524,0.924850843,7.687361175,2.854387084,71.79244536,8.23271697,Mixed,88.94805112,51.46109597,91.57882395,481,1481,855,Nelamangala Market,13.09991941,77.3936348
FarmAB00079,lettuce,FarmAField1,61.933805,32.20809237,16.65688224,112.8606099,7.675998393,18.44850789,96.45103158,2024-09-13,2.006720669,78.94503377,1.849047299,A,19.16438405,17.76672937,Canning,Plastic,89.97811029,2.531211979,96.87897505,Truck,1591.494099,41.20258319,17.97647544,0,0.171269752,9154.031772,183.5929503,1.407838514,4.287480631,0.926351777,72.67845532,9.225591671,Mixed,89.35241399,58.6257641,35.97940935,458,1425,841,KR Market,12.96554681,77.5904876
FarmAB00080,rice,FarmAField2,36.02870176,20.00502721,18.34082945,118.6829493,8.096070459,27.35557227,98.44427208,2024-10-20,5.33709041,78.05236756,0.413574698,A,14.77606908,3.008176118,Canning,Glass,357.6893475,0.761924624,96.78987257,Truck,293.4005872,26.11553783,19.26225445,0,10.55549669,4396.80763,61.6192874,1.007059647,3.907965061,1.393215316,74.72093869,9.876964316,Organic,83.70517063,35.52694734,30.69722822,495,1544,973,Yeshwanthpur Market,13.01234761,77.49319691
FarmAB00081,rice,FarmAField3,50.32795107,15.77669469,120.4881852,101.8069123,8.463429402,4.173485824,95.8780421,2024-10-24,6.539814823,94.43665966,5.120023735,B,17.52882498,19.77723015,Canning,Cardboard,295.2974877,0.0933468,96.89715368,Train,1598.710792,15.00471426,35.88539488,0,14.55385665,2661.245257,118.9570393,0.687920381,3.215097599,1.093549002,87.26117219,9.323555465,Organic,92.38976818,61.6954115,19.51971646,487,1527,949,Nelamangala Market,13.09093613,77.39941463
FarmAB00082,potato,FarmAField1,57.83251227,21.06531029,110.7406105,269.5551669,9.552452554,3.02383809,98.89818906,2024-11-02,3.552129984,75.02147725,1.797609416,A,14.92946944,9.422188661,Fresh,Glass,491.2325699,2.217884205,97.36346977,Train,587.7467581,32.88951987,54.32110846,0,6.564919922,4400.592858,264.4200397,0.576971669,1.229528343,0.914188899,74.36369586,8.153606097,Packaging,94.83746777,56.66319594,67.84911687,455,1598,960,KR Market,12.96007721,77.5835716
FarmAB00083,lettuce,FarmAField2,64.33435219,25.74164854,42.545579,239.249783,7.263662874,7.680465956,98.1190351,2024-11-22,3.158797188,87.32984852,1.4400835,C,18.49331547,1.908785587,Drying,Cardboard,152.3342731,0.319031179,97.14802995,Train,1760.326633,16.6398168,35.16668799,0,3.524601075,7262.133397,307.7988147,1.196156145,4.580857863,4.128554758,98.07421506,8.70933241,Organic,95.03780728,18.36933984,32.30997017,540,1474,898,Yeshwanthpur Market,13.02225734,77.49162739
FarmAB00084,potato,FarmAField3,43.03835621,21.53302484,189.2389086,61.72411695,9.41759466,21.78286758,95.4569517,2024-11-24,2.504589347,90.5360182,0.708444674,A,20.69875132,1.722415117,Drying,Aluminum,231.7900443,0.944758766,98.41654399,Ship,1890.882083,24.66593452,6.049111461,0,10.57306515,189.6361996,130.2226339,0.882798764,2.216100195,1.428537838,82.95472129,9.101326759,Mixed,91.44692678,50.08499972,98.77495391,512,1472,865,Nelamangala Market,13.10763793,77.3943924
FarmAB00085,potato,FarmAField1,38.8096419,31.55738008,156.2592101,117.1681205,7.166960468,17.78888716,97.26310648,2024-12-06,3.958601459,71.02958738,0.826471657,A,21.85759516,15.17793789,Freezing,Plastic,294.1456115,0.011451402,95.19798741,Ship,340.1521403,39.74417706,69.04528607,0,12.25692213,5935.594496,38.28875802,1.321830947,7.370460098,4.635618909,84.54402085,8.806415512,Mixed,89.72113307,27.97204474,32.56848021,455,1447,958,KR Market,12.9793278,77.59015271
FarmAB00086,lettuce,FarmAField2,58.4459813,20.43085832,22.6929204,55.54618551,9.526942106,3.066379927,98.94146925,2024-12-21,5.359065874,86.75963646,4.677365604,B,18.31202981,13.52167515,Drying,Aluminum,406.2649948,2.045008447,98.33326829,Train,952.2174299,17.19413676,67.99070234,0,8.196454741,6171.58768,201.6061059,1.159510769,4.665526434,4.849632627,77.15309986,9.667288021,Organic,81.15913572,66.28669687,39.41360468,507,1489,951,Yeshwanthpur Market,13.01600807,77.50099001
FarmAB00087,wheat,FarmAField3,62.38004185,34.30503661,186.1858211,174.5412967,7.154906434,27.56251567,96.88426181,2024-12-27,2.695063141,93.78874936,5.505662927,A,23.03555168,16.2404806,Drying,Cardboard,296.9773955,0.501396034,98.37569845,Ship,1962.925387,44.37684723,56.96326802,0,14.50552913,6413.113644,124.7596518,1.296241451,4.742721444,2.85630235,83.65784732,9.629342009,Packaging,85.46879468,39.81563959,60.33341962,528,1482,952,Nelamangala Market,13.10861637,77.39041523
FarmAB00088,potato,FarmAField1,43.94663949,24.14530323,194.8496417,169.0526742,7.054727444,23.70253911,95.72842856,2025-01-01,4.260172172,73.10549917,3.179031908,A,8.531951232,3.001983145,Canning,Cardboard,325.8050724,1.965847229,96.13963209,Air,992.6445001,15.13369729,71.39295311,0,0.775030825,2496.018592,117.5814224,0.771946039,2.839397287,0.715005613,89.19549535,9.22366204,Packaging,81.77215749,79.62789156,80.16842932,467,1597,914,KR Market,12.96534414,77.59754798
FarmAB00089,tomato,FarmAField2,33.84706204,31.8404615,199.1862484,257.8428725,9.090884387,0.690678144,96.93911347,2025-01-07,2.054434428,92.40553257,3.839176653,A,10.29956227,1.675846474,Freezing,Cardboard,151.7661732,2.975227852,96.85140782,Air,1733.917669,23.63883542,40.1137633,1,7.571933975,7169.121961,480.3327733,1.192358922,0.415914816,1.872741217,91.78413697,8.74691589,Organic,98.31264006,16.47503066,46.95186653,774,2531,1389,Yeshwanthpur Market,13.01743837,77.49002767
FarmAB00090,tomato,FarmAField3,67.62093058,18.88760068,11.17423094,126.9443099,9.991766604,19.54101633,97.04983062,2025-01-22,6.912076523,84.86941593,5.487741888,A,25.4683751,10.6630065,Drying,Plastic,431.1134276,0.218012615,96.75415395,Ship,1198.026468,40.93164197,69.39378452,0,10.77680921,1004.775715,311.9872381,0.764061985,0.253950123,3.988661317,91.8621744,8.510672748,Packaging,82.56652278,64.62435039,42.26560338,790,2564,1378,Nelamangala Market,13.0949537,77.38636467
FarmAB00091,rice,FarmAField1,45.90288084,23.2270781,147.4071114,254.0964338,9.689830789,23.13740006,97.96674778,2025-01-25,2.770692309,85.41511455,0.139038321,B,13.06319945,8.364309398,Fresh,Glass,242.8837461,0.231234036,95.87403934,Ship,781.8933204,26.06945524,7.292352843,0,12.93960707,2072.776331,282.8704372,1.439068479,3.386681153,1.836953643,86.75884227,8.211748636,Packaging,82.88373279,57.15912135,99.56378336,499,1583,972,KR Market,12.97717555,77.58917006
FarmAB00092,tomato,FarmAField2,50.71005402,28.99024422,109.183154,291.9934414,8.727995253,11.23306109,97.79538341,2025-01-26,3.70005769,85.32360437,2.585045257,A,5.572345624,9.776991797,Drying,Aluminum,113.4318324,1.021140278,96.58718739,Air,607.2779333,18.56623358,27.59765238,0,2.688834179,8786.953462,213.7298007,1.136374282,0.676523025,0.435086092,96.22643347,8.709795367,Packaging,96.90195575,63.72491814,1.049364114,783,2546,1417,Yeshwanthpur Market,13.01889175,77.49672205
FarmAB00093,rice,FarmAField3,63.50840424,17.76706185,141.1662968,72.10205584,9.752186839,2.067646181,96.61020017,2025-01-27,2.110566312,77.47089716,7.784781985,A,8.844778742,19.84017977,Canning,Aluminum,348.8845615,2.599159543,95.17755109,Truck,446.2850276,27.60818716,17.77668876,0,12.00005223,7413.359192,220.1827234,0.8245118,4.854775644,2.783924555,93.70482757,8.826345034,Mixed,97.93463739,31.52708568,89.50652889,528,1535,866,Nelamangala Market,13.10761356,77.39890054
FarmAB00094,wheat,FarmAField1,57.02760468,17.65490844,193.7303888,247.9544599,7.015900019,2.319631965,95.87209243,2025-02-10,4.593444703,93.38004538,4.640897838,B,10.59036086,19.4442492,Fresh,Glass,147.2407039,0.646589606,96.11128829,Air,1535.506473,24.46376502,15.70831589,0,8.290606136,236.0809847,275.0434519,0.769511862,7.047784045,4.225604257,91.95439533,9.35164585,Mixed,94.55075175,44.44381426,14.91408259,483,1481,977,KR Market,12.97983781,77.58753483
FarmAB00095,lettuce,FarmAField2,59.40864477,34.39073734,137.606002,197.4889743,9.925201489,3.127408982,97.58021667,2025-02-21,7.040729016,93.68376157,2.033796639,B,28.9330722,18.9039924,Canning,Aluminum,93.90312961,1.08113346,98.2667287,Air,803.7539883,44.49491658,11.85620642,0,5.94830523,2558.924978,351.2506054,0.690926585,7.063318532,3.979631936,71.61256013,9.316319649,Organic,80.10269355,65.75559638,78.59252762,462,1518,866,Yeshwanthpur Market,13.02932295,77.50583759
FarmAB00096,lettuce,FarmAField3,38.36286483,29.29190208,167.3927748,170.0114918,8.472246338,25.21318896,96.68681574,2025-02-25,4.352907269,85.63261651,4.173840373,A,19.32603572,15.89301086,Drying,Plastic,437.8941088,0.20551622,96.13824921,Ship,1046.987151,25.96717712,45.56895491,0,1.975725429,2222.624182,354.0515871,1.194640959,5.272363281,0.875615701,70.1994609,8.140216279,Mixed,80.02557915,26.27789321,61.79315598,482,1434,935,Nelamangala Market,13.10351378,77.38489779
FarmAB00097,lettuce,FarmAField1,51.65791895,15.82135034,173.3737411,155.1339447,9.16868829,27.32058595,95.52910484,2025-03-04,3.076983941,89.58556815,2.741227905,A,28.31826851,7.741985845,Fresh,Aluminum,257.073019,2.289465874,98.27282667,Air,1010.034686,42.61263651,56.6925299,0,12.97943638,2780.982648,94.13001478,0.718715613,1.689854652,3.363823072,76.16097104,8.790518631,Packaging,87.18391463,25.82232378,34.18472855,537,1524,973,KR Market,12.96432915,77.58332096
FarmAB00098,tomato,FarmAField2,57.83137597,22.97641803,167.6961528,246.167066,9.462584419,3.684323455,98.6022892,2025-03-09,6.522193004,85.30644965,4.257959911,C,19.37908376,8.830487675,Freezing,Cardboard,387.1776707,1.224919028,97.12639786,Ship,1175.694107,46.21552507,42.48088796,0,2.359098123,2550.841726,255.0552485,1.095303266,6.903974651,1.102521317,89.24218422,8.363557734,Mixed,82.72451203,48.57356673,87.38749555,796,2507,1372,Yeshwanthpur Market,13.02845513,77.49588153
FarmAB00099,wheat,FarmAField3,39.14200087,23.67041475,85.21829501,209.8403392,9.155371813,7.077181038,97.76488743,2025-03-24,6.732841891,82.10996119,1.005932094,B,16.983861,11.44270483,Freezing,Glass,180.7644019,2.277746199,98.51945071,Ship,1737.875434,30.18360969,12.28738967,0,4.646817888,719.0103279,211.8594666,0.764635027,7.088747483,1.091037673,81.92472718,8.313625411,Organic,80.3493367,46.64945057,1.290722798,514,1476,938,Nelamangala Market,13.09906188,77.38987916
FarmAB00100,tomato,FarmAField1,36.99819708,29.88085286,44.51528351,251.2611669,8.605110196,4.965615311,97.73273543,2025-04-10,3.042520852,86.52050296,1.061717231,A,12.84319228,16.78015467,Fresh,Plastic,404.1365607,2.710823533,97.29911822,Train,1962.44172,46.84801003,58.7786639,0,4.350682979,4643.511114,436.5582135,1.161968945,1.57322868,4.370358867,81.66978152,9.654604299,Mixed,88.8172671,29.75837293,22.66906521,823,2546,1324,KR Market,12.97556343,77.5968847
FarmAB00101,tomato,FarmAField2,69.28673373,20.01721055,79.33032039,275.7877647,8.429858452,5.589626385,98.2903355,2025-04-23,6.625124651,83.82503631,1.148338896,A,20.15927361,2.305543818,Fresh,Glass,100.3711672,0.698289441,95.11867289,Air,844.7892067,28.20613189,46.5168295,0,13.07121051,7354.0614,319.3952714,1.314939729,5.899408686,1.248344764,95.65301976,8.083830433,Packaging,97.91817605,30.86529554,56.68927962,757,2531,1368,Yeshwanthpur Market,13.01278145,77.49853809
FarmAB00102,wheat,FarmAField3,50.66543565,18.68667349,178.3793818,204.315928,9.515747676,25.12472367,97.11864671,2025-04-29,7.68378733,84.93689657,7.518558335,A,8.479950615,9.061640832,Canning,Plastic,210.1880182,2.422188091,97.70168083,Truck,1663.661898,48.74274458,29.17159943,0,10.09054491,6106.644075,270.9269925,1.278025243,2.292156391,1.316236733,95.9713226,8.838365752,Packaging,86.15257192,29.44916142,35.154226,526,1437,936,Nelamangala Market,13.1068571,77.39636067
FarmAB00103,wheat,FarmAField1,40.43316699,16.61745933,29.32096434,295.1156813,7.61523268,9.96439238,98.26021771,2025-04-29,2.998265522,89.59581384,5.863191347,B,27.45654068,2.569735606,Fresh,Cardboard,490.1278181,0.17728167,95.17941427,Train,1540.8292,18.12513336,49.18912069,0,11.95022096,6761.429519,66.54337467,1.260851331,6.421122499,0.003266954,96.36608266,8.336407312,Organic,92.56167289,64.00584434,61.03774953,498,1509,869,KR Market,12.96204828,77.58312767
FarmAB00104,wheat,FarmAField2,69.85014799,23.5662895,102.6652337,202.0219624,9.9039822,9.343327921,96.99236301,2025-05-01,6.625905755,82.02259579,1.299055157,B,25.73331013,10.77849414,Canning,Glass,407.2953724,2.696542165,96.80238808,Ship,1168.381455,39.04567433,20.19334855,0,3.757018482,903.3768675,306.7625658,0.687722406,7.977903199,4.353345171,79.10246422,9.758660431,Mixed,92.39247171,55.63306059,2.411019341,521,1490,849,Yeshwanthpur Market,13.01608397,77.49150718
FarmAB00105,wheat,FarmAField3,68.61677405,28.76999802,46.64561448,209.1610804,9.132857437,6.821868626,95.2687016,2025-05-09,6.251432028,71.01885265,1.50679267,B,12.9382862,18.07911566,Drying,Aluminum,273.7651686,1.952305643,98.71770678,Ship,1914.29193,32.28349142,26.16345459,0,9.373111494,9519.758031,67.42991378,0.588384947,0.240208043,3.962974066,90.04061857,9.114081027,Mixed,84.77052197,68.26920284,11.64589305,453,1474,904,Nelamangala Market,13.09849326,77.38215235
FarmAB00106,lettuce,FarmAField1,52.33173814,16.16387191,116.2610834,188.7039021,7.598520782,18.23683181,96.62099235,2025-05-10,4.841443331,74.09998702,5.846635799,B,28.81993819,15.86721357,Canning,Plastic,202.8998622,2.622680172,95.66081576,Truck,440.9253053,28.56770819,66.22400902,0,8.576189747,8401.069155,175.231222,1.198948828,7.178926926,3.136644675,77.87736226,8.462761273,Mixed,92.35807973,78.28311198,12.70962402,515,1519,840,KR Market,12.97136435,77.58493114
FarmAB00107,corn,FarmAField2,65.30545373,33.30427455,172.6277044,72.75052276,9.208741551,11.37917095,96.98985958,2025-05-17,2.347522763,80.96518041,1.249310758,B,25.63001919,5.329005933,Fresh,Glass,442.461065,0.000565199,96.55948941,Ship,263.0652101,37.14491576,22.3353154,0,12.49245565,8070.394153,79.99256276,0.868347214,4.981044269,3.75132882,75.52768516,9.004854574,Packaging,84.03434551,43.19150074,18.92836459,730,1742,1048,Yeshwanthpur Market,13.02192866,77.49235051
