BatchID,CropType,FarmLocation,SoilMoisture%,TemperatureC,Rainfallmm,Fertilizerkgperha,Yieldtonnesperha,PestRiskScore,HarvestRobotUptime%,HarvestDate,StorageTemperatureC,Humidity%,SpoilageRate%,GradingScore,PredictedShelfLifedays,StorageDays,ProcessType,PackagingType,PackagingSpeedunitspermin,DefectRate%,MachineryUptime%,TransportMode,TransportDistancekm,FuelUsageLper100km,DeliveryTimehr,DeliveryDelayFlag,SpoilageInTransit%,RetailInventoryunits,SalesVelocityunitsperday,DynamicPricingIndex,WastePercentage%,HouseholdWastekg,RecipeRecommendationAccuracy%,SatisfactionScore010,WasteType,SegregationAccuracy%,UpcyclingRate%,BiogasOutputm3,minprice,maxprice,modalprice,marketname,latitude,longitude
FarmDB00054,corn,FarmDField3,50.22374807,30.32836817,23.68452453,212.3260735,6.676811308,28.23875169,91.19039422,2024-04-06,3.152778163,88.09234504,2.949327321,A,8.736442924,14.31791259,Drying,Glass,373.2179918,3.558247478,96.38173092,Truck,1544.566239,25.85221215,12.33627599,0,5.973026848,2884.176639,255.2131072,0.532759782,6.944473902,2.273630108,82.31321613,7.194680416,Mixed,93.42751709,32.64908148,54.44584061,683,1767,1130,Nelamangala Market,13.10702884,77.39153841
FarmDB00055,tomato,FarmDField1,67.64612097,31.7216287,37.49097307,202.8697347,6.215008389,18.46889135,94.52545787,2024-04-16,5.92962713,76.18901256,8.395479597,A,20.70135456,5.996122441,Fresh,Aluminum,261.7558817,3.452078583,94.20244298,Truck,660.8823415,46.08745877,2.411685702,1,7.080748794,8407.577112,419.4329645,1.00001865,11.32992452,4.631929994,87.42397589,8.747277467,Organic,80.15357756,31.9740514,56.41857305,821,2560,1441,KR Market,12.97712326,77.58953315
FarmDB00056,rice,FarmDField2,51.60469397,34.32483223,8.757675496,180.236657,8.592479843,30.74239907,92.8368958,2024-04-21,6.249671357,78.34697225,2.070460533,B,14.89794446,5.864180455,Fresh,Aluminum,94.92967634,2.044065934,91.44932157,Ship,555.8727518,26.41592019,69.49532958,0,11.14148491,1015.344714,440.8251656,1.323276409,5.752163833,2.35832617,94.44700797,7.259099519,Organic,85.18288196,74.23502741,97.66414848,529,1519,978,Yeshwanthpur Market,13.02819635,77.49686359
FarmDB00057,corn,FarmDField3,34.60118127,30.36070798,195.8573147,221.909407,6.41732881,10.40107851,96.73223009,2024-04-26,7.525127836,72.35495206,2.726937491,A,20.20812398,10.8241847,Drying,Glass,169.1168799,3.01404098,92.42774109,Ship,683.0860862,38.99612029,25.29802893,0,8.375570707,3684.035971,108.2222494,0.649034916,5.880993455,1.040754119,88.73970995,8.163695505,Organic,81.369135,79.67095839,40.38975748,733,1803,1046,Nelamangala Market,13.09096872,77.39341708
FarmDB00058,wheat,FarmDField1,44.86020309,30.10424382,144.4931655,149.3285905,6.011056867,15.93375631,93.2639264,2024-04-27,6.09130519,79.49999072,2.260707763,A,5.368246897,2.426043068,Drying,Aluminum,300.0794618,3.232636962,91.31219401,Ship,1633.814627,21.80953433,7.983356289,0,10.44770053,4328.177898,478.7237549,1.35602078,7.756051111,2.950998867,91.3230263,8.182687776,Organic,80.89087261,37.90477168,23.38988916,467,1517,899,KR Market,12.96427927,77.59434477
FarmDB00059,rice,FarmDField2,33.86688982,34.27975563,28.99891579,165.6666641,7.452054801,10.56531678,93.96129908,2024-05-09,4.847843741,83.68644292,5.513152089,B,7.203775346,5.394143117,Fresh,Aluminum,365.460182,3.614710936,95.5976655,Train,1235.14474,43.71218951,11.35217827,1,10.35741216,9245.189741,243.0062315,1.203166811,7.865081273,0.308695784,82.68249261,8.345784615,Mixed,98.69177788,13.90816462,8.62010517,500,1500,920,Yeshwanthpur Market,13.01624175,77.49876018
FarmDB00060,wheat,FarmDField3,62.10312713,20.98611149,112.239894,120.1902538,7.180786122,43.17834406,92.07395577,2024-05-16,5.23085413,75.78229654,5.163706972,B,29.2933223,16.16024035,Drying,Cardboard,130.67608,2.522337286,94.21277119,Air,1840.568607,43.31802567,33.68594213,0,10.0095061,7045.99478,498.2703508,1.109708253,11.85488798,4.479869407,91.27934811,7.233939288,Mixed,93.21224216,19.6245462,17.5158316,458,1541,933,Nelamangala Market,13.09442058,77.38106561
FarmDB00061,wheat,FarmDField1,48.16330147,31.41485893,42.75414464,284.7288947,6.696181471,26.47233777,92.67157147,2024-05-28,7.706635366,89.44318763,6.105763164,A,19.44064875,6.547908672,Freezing,Aluminum,54.78625244,1.708422589,93.12663467,Ship,236.579923,45.25306306,59.73805721,0,6.903742731,1120.647388,14.11590203,1.477545875,3.212347145,0.855432011,71.04768749,8.105191288,Mixed,85.77840859,56.38043855,10.21748051,470,1462,895,KR Market,12.97211991,77.58320403
FarmDB00062,wheat,FarmDField2,53.57649777,33.92959435,169.9343402,182.8866532,7.986750571,29.33725251,91.86795409,2024-05-29,7.401064047,76.13195252,10.24055042,A,26.75489325,12.53237303,Fresh,Aluminum,361.0881644,2.780332252,94.15086395,Air,839.0610174,17.64674326,36.82127574,1,13.93977664,1920.405841,498.681257,1.294743576,5.277809708,4.092125902,75.51910399,8.615721574,Mixed,84.21553977,18.02245106,1.921470481,536,1563,966,Yeshwanthpur Market,13.01893392,77.50457618
FarmDB00063,wheat,FarmDField3,54.63261104,31.9156037,188.0805484,131.1089383,6.451938579,15.26589687,95.97362278,2024-06-11,4.630033806,84.13164199,9.943256561,A,6.878773169,4.722392391,Drying,Plastic,115.8031625,2.09216911,95.47092344,Truck,136.5480927,36.58893785,53.92289434,1,4.650239621,9419.833144,114.8886252,1.44624628,8.030649513,3.898501997,86.02159856,7.508647549,Mixed,96.06641981,16.30000367,45.25548413,467,1580,823,Nelamangala Market,13.10533228,77.38917283
FarmDB00064,lettuce,FarmDField1,65.3187209,31.78086415,156.9626822,50.70972629,6.861289774,38.07026261,90.86741761,2024-06-22,5.779258149,77.44607733,9.747893667,A,27.52820912,8.225876252,Canning,Aluminum,174.8647701,1.365940097,95.16353827,Train,1106.574735,22.05268047,14.20413201,0,6.86290489,3777.466873,88.59393097,0.627680798,8.600346447,0.021608733,93.67251128,8.771075184,Packaging,84.27167802,71.29551997,77.98104604,461,1557,903,KR Market,12.97693436,77.58830625
FarmDB00065,tomato,FarmDField2,49.20141197,34.25215045,114.2321934,242.0736159,8.939299853,49.57331254,95.68162153,2024-07-13,4.782247993,83.48771497,5.030722891,A,10.20644342,18.16742111,Fresh,Plastic,253.0486823,2.330424666,92.23709151,Train,1125.681964,20.13938224,31.39923086,0,6.083085785,3418.542688,426.8162009,1.411706424,11.30434197,3.065907726,76.15375316,7.167108773,Mixed,83.54616199,15.59561033,32.17840052,764,2447,1378,Yeshwanthpur Market,13.02402561,77.50403936
FarmDB00066,wheat,FarmDField3,43.24946034,23.30824916,129.1020069,255.9853376,8.875055836,14.93927219,94.35775624,2024-07-27,3.46257928,89.52839618,3.9861817,B,6.469234157,7.91067811,Freezing,Cardboard,186.6867928,1.042243633,90.59259114,Air,1230.719885,29.1819715,26.80787751,0,1.136836555,3473.460154,29.81104225,1.001059068,10.47027261,1.925806136,70.75881627,7.460948983,Packaging,95.80356046,78.57883342,79.68113369,512,1432,956,Nelamangala Market,13.10175172,77.38694303
FarmDB00067,potato,FarmDField1,59.77524322,29.5712505,115.5429247,89.90052288,8.406749835,37.92321095,95.0748713,2024-07-28,4.276060163,88.65757144,9.271228584,A,15.02750482,13.1034108,Fresh,Aluminum,238.1250095,2.284335124,90.72317518,Train,317.7296086,26.43224728,37.44035332,0,9.855954152,6737.396278,193.1733745,1.435261023,11.31139049,2.819439484,88.12966839,8.375675498,Mixed,80.36469934,39.3153628,54.75022948,532,1553,893,KR Market,12.97640164,77.5965901
FarmDB00068,lettuce,FarmDField2,65.54180073,21.21093876,115.4799468,298.0030166,8.301647639,31.77494718,93.73373289,2024-08-01,4.763859362,71.73297073,2.777132397,B,27.39607677,18.93234046,Freezing,Plastic,478.8270863,3.23140528,96.52892069,Train,867.875757,27.18291537,33.54772157,0,6.608652477,1222.570444,441.6728959,1.057412407,10.24890486,4.035960197,81.66322003,7.280322743,Mixed,96.17315078,21.01765895,61.26998695,538,1589,821,Yeshwanthpur Market,13.01123602,77.49138145
FarmDB00069,rice,FarmDField3,52.26435534,32.37503232,84.03676019,130.2586663,6.287040459,25.77268199,91.00054279,2024-08-02,3.193724061,94.99392177,10.05297896,A,29.03464729,19.45691902,Canning,Plastic,191.0727929,4.449172708,95.20155048,Ship,1735.134824,45.71121768,19.70651102,0,1.709008385,5284.48453,139.7751797,0.747577248,10.98746054,0.933936662,96.60905144,7.90828251,Organic,97.44222539,47.24178356,60.93898034,478,1575,851,Nelamangala Market,13.09992496,77.39621202
FarmDB00070,potato,FarmDField1,53.97865639,25.68041018,42.57832974,243.9888758,8.656320945,32.16272852,92.8271657,2024-08-04,2.616665429,90.7895435,2.007395519,A,21.08628113,8.023482552,Drying,Cardboard,390.6323876,3.876950087,94.73201692,Train,261.570626,22.83062326,42.61583911,0,3.02333064,4011.588301,295.2512363,0.912529323,11.54652709,2.807516804,93.50198502,8.201589732,Organic,95.62961598,57.90733596,87.88425439,523,1504,844,KR Market,12.96698427,77.59936196
FarmDB00071,lettuce,FarmDField2,37.30923409,16.66551022,142.8921016,58.98901375,8.516072602,25.33510832,94.58270455,2024-08-05,4.300147087,82.98815082,11.33889277,A,18.48409626,1.525549658,Drying,Glass,441.4220784,4.209368804,92.07321226,Ship,1530.812638,16.96279355,32.11500078,0,13.92926915,3329.702024,10.66952285,0.940918908,8.340659844,2.501020673,85.76331026,7.984530581,Packaging,84.79957747,42.63613053,88.66614513,464,1489,862,Yeshwanthpur Market,13.02755467,77.50415168
FarmDB00072,tomato,FarmDField3,52.48340587,25.87843635,25.76763995,172.853911,6.268155056,15.03635304,92.75394149,2024-09-04,7.661253085,89.02591934,11.34393474,B,9.832786771,14.61672574,Canning,Plastic,54.7777856,2.948903444,90.71323949,Air,558.8151319,43.25244681,25.63155215,0,5.774928617,2726.201405,177.107262,1.304353342,3.294485862,2.798917092,87.58084281,7.101207505,Organic,86.30796685,14.48159961,43.62857336,800,2456,1325,Nelamangala Market,13.09242747,77.38424251
FarmDB00073,potato,FarmDField1,42.44853029,34.75772078,113.581108,93.76884672,6.930845677,38.24956927,95.4278578,2024-09-18,7.659577793,71.15882355,2.5269421,B,12.46165148,7.029562277,Freezing,Glass,455.8093253,3.757793798,91.61042109,Air,822.1155258,43.34938239,15.45040748,0,7.255527502,7121.018724,416.1862427,0.950246995,10.59258577,0.397301991,84.33686306,7.347483281,Packaging,94.40331655,53.19710271,52.83800263,463,1537,913,KR Market,12.9782449,77.58698158
FarmDB00074,rice,FarmDField2,30.90338509,27.80566828,26.41002966,186.2127091,8.138606385,34.56722062,95.14299643,2024-10-03,2.917734731,71.09092864,11.65742736,A,20.01882349,2.279304272,Canning,Glass,439.5995953,1.952717997,95.163185,Air,179.0264044,43.01271362,52.39593043,0,13.07841018,5886.005666,287.7956467,1.248102108,7.680207282,4.242068052,81.54004818,7.275921684,Packaging,97.30225666,72.61271902,75.90623799,478,1412,826,Yeshwanthpur Market,13.02106112,77.50555672
FarmDB00075,lettuce,FarmDField3,49.74168095,22.77080777,31.94471465,140.1799787,7.989668924,20.64489984,92.21117039,2024-10-03,7.627539434,92.30628861,9.974689562,A,23.71277551,5.60116067,Canning,Plastic,382.5070107,3.906159726,96.84571696,Truck,965.6508656,15.6205219,39.72883395,0,11.58604205,6218.450828,228.9691798,0.674695638,5.212034279,0.291890759,89.24171501,8.290627719,Packaging,95.32188999,42.53893451,72.73246941,482,1498,850,Nelamangala Market,13.1016277,77.39040667
FarmDB00076,lettuce,FarmDField1,41.04347616,26.80909797,28.89685768,181.6863272,8.449422564,26.7386645,92.47227914,2024-10-04,2.371763739,71.58446175,7.610572803,A,17.3397064,14.76919271,Freezing,Cardboard,348.5108131,3.593154561,95.21744775,Truck,1419.979498,32.54148616,21.44477625,0,12.59332812,3941.57966,310.7458739,1.289637994,8.332361534,0.119568374,91.68110706,7.900283811,Packaging,87.76767824,11.2443054,86.37160131,452,1483,976,KR Market,12.96457052,77.5866185
FarmDB00077,corn,FarmDField2,66.83304434,22.45630188,141.709365,139.994437,8.863794179,42.3394028,90.75407268,2024-10-08,7.107173453,77.15118905,8.793443628,A,18.00638269,2.570441168,Freezing,Aluminum,155.4003274,1.89999816,91.80691123,Air,1880.615915,45.56585143,41.24763635,0,0.435980513,4183.763922,498.5561392,1.459731245,4.205843763,4.012555887,78.46868354,8.368890484,Packaging,98.54779724,13.18026485,26.45466211,739,1863,1029,Yeshwanthpur Market,13.01310118,77.49017754
FarmDB00078,tomato,FarmDField3,50.57745246,19.27365547,15.51691111,285.9255287,7.88561376,28.83267493,90.0270718,2024-10-12,4.000566797,94.70133396,9.947110237,B,15.25160288,11.6291664,Drying,Glass,301.2775475,3.772946442,91.90664108,Truck,545.7244383,37.55676112,50.0320742,0,4.381462571,101.5638214,240.2455755,0.974172093,6.422015625,2.878434348,74.91191828,7.875915551,Mixed,84.84791843,13.37967675,83.40337325,847,2473,1357,Nelamangala Market,13.10114037,77.38211167
FarmDB00079,rice,FarmDField1,46.01879819,25.03862977,151.1254579,64.88719617,7.385729209,32.21415695,95.91521469,2024-10-13,3.984969413,84.90815874,9.39701948,C,5.017359439,16.46086158,Fresh,Aluminum,397.2031564,1.386735555,95.43351126,Ship,327.335443,45.31470724,43.90639534,0,8.992977556,883.173254,156.6466037,1.041726728,3.366685572,2.725644289,74.40183916,7.339003096,Mixed,98.86625693,64.35751942,99.57452076,497,1436,868,KR Market,12.97559232,77.59832813
FarmDB00080,rice,FarmDField2,35.66497424,28.92805409,12.16353218,260.3030451,8.806583061,26.42333164,93.62164873,2024-10-14,5.814122675,81.15826272,3.327743936,B,24.85233822,2.348208392,Canning,Glass,322.9079239,4.542936957,93.78096188,Air,677.0155288,28.66451523,35.84657903,0,6.520988315,3731.653767,121.6771793,0.68039056,5.739447716,3.767937551,82.57301751,8.079815926,Mixed,92.39406119,50.84894452,36.32176712,465,1595,844,Yeshwanthpur Market,13.01034495,77.50332018
FarmDB00081,rice,FarmDField3,57.20898406,29.56047321,31.27376984,250.3622206,6.090638384,29.67666379,92.36101478,2024-10-14,3.951228414,92.58497782,3.849864174,B,12.21691318,5.079026344,Freezing,Aluminum,108.6269003,4.177445442,92.47651307,Ship,704.2974945,25.70907428,5.743128258,0,5.614167215,2501.864291,494.184289,1.375100722,9.712242132,3.278711842,95.64931682,7.901719332,Mixed,85.76898939,53.04480296,69.8942161,493,1467,958,Nelamangala Market,13.09722386,77.39035023
FarmDB00082,lettuce,FarmDField1,62.63000183,27.44803809,129.9419252,185.2137222,8.156106012,24.65678575,90.29981196,2024-10-29,4.289127311,71.90218905,8.580605125,B,14.0643203,9.969564107,Canning,Cardboard,136.5878082,2.083320718,90.89906491,Ship,603.5936932,19.08048527,62.56417521,0,14.64574945,7316.632696,442.657651,1.318362375,5.086325517,4.58028103,78.89948106,7.6940809,Organic,96.23550743,66.23438746,83.65821553,545,1431,940,KR Market,12.97071771,77.59510446
FarmDB00083,rice,FarmDField2,32.98584209,19.03392637,100.9803878,139.8737983,6.325227289,44.3630096,92.88770279,2024-11-07,5.929063936,73.22793705,7.23354339,A,20.68665101,1.33125718,Drying,Glass,87.83453371,2.085113162,93.82999138,Train,1955.485193,48.89856488,64.60388018,0,0.862400468,5053.950152,444.7061283,0.969635162,8.556623103,2.737443811,74.67640058,8.512409941,Packaging,86.70375622,77.55451512,41.54129463,472,1469,967,Yeshwanthpur Market,13.02066009,77.49242982
FarmDB00084,tomato,FarmDField3,52.39057198,30.5462515,0.438047184,134.9413515,6.867524654,46.47269173,90.68100797,2024-11-12,4.564252511,81.26498429,3.987029837,B,25.00784705,2.722946237,Fresh,Cardboard,365.6479512,4.873273706,94.880277,Ship,1109.357382,39.14093075,39.08789753,0,10.73297967,817.0734716,50.82158778,0.512993833,8.18037288,2.713097549,86.10886215,7.643093697,Packaging,92.81895423,67.73998986,40.58178388,832,2454,1412,Nelamangala Market,13.09969921,77.39908107
FarmDB00085,corn,FarmDField1,54.5505616,22.50055608,148.762961,298.7660608,8.456433456,30.69660436,96.82598889,2024-11-21,6.178797203,86.63840745,11.38082511,B,12.14110871,14.3844554,Fresh,Aluminum,74.63600758,2.177366284,91.77745703,Ship,458.5050502,15.29372623,56.73642172,0,7.498538882,6265.581816,37.49940257,1.179261017,4.400718862,3.872725491,87.65784905,8.052746681,Organic,90.35210384,67.80117885,73.05999395,665,1812,1077,KR Market,12.96907682,77.59092268
FarmDB00086,corn,FarmDField2,31.00734988,27.00675433,51.11239193,298.0086823,7.237000797,23.4855215,96.56588482,2024-11-25,3.339407529,79.95700422,8.802434126,B,21.33528193,18.03363015,Freezing,Plastic,415.0266262,1.250624379,91.24498069,Air,182.7181527,29.6369818,47.91374696,0,9.107662918,3194.168121,195.9582089,0.632878934,7.413955281,2.486507843,89.14216111,7.751250982,Organic,98.17662608,67.78411245,95.29936364,680,1808,1126,Yeshwanthpur Market,13.01913323,77.49972472
FarmDB00087,rice,FarmDField3,30.18373374,34.40254758,150.5706823,149.2720825,7.738550527,41.17329709,95.63702096,2024-12-04,6.927061518,79.66237056,3.33460636,B,12.14284929,11.2917895,Fresh,Aluminum,365.1730484,1.087228898,96.0655786,Air,584.6157668,26.66872963,23.0573054,0,11.27359226,7695.002,336.9811174,1.312789333,7.984907234,2.513916904,77.0369811,8.557645892,Packaging,94.05708222,27.42038286,87.8807092,479,1595,924,Nelamangala Market,13.09163192,77.38979015
FarmDB00088,tomato,FarmDField1,57.25167924,16.39794595,44.72142924,194.5828673,7.380470464,30.22338795,96.98269687,2024-12-13,4.401519168,93.22357172,8.052387269,B,8.964372137,4.568938712,Drying,Cardboard,100.8900825,2.747321137,93.04209234,Ship,302.3594091,25.31775903,41.61214262,0,0.296633254,5644.933715,305.7444615,0.582955459,10.05550204,2.78482656,81.0482418,7.678134245,Packaging,90.08132763,36.3276689,31.43174231,789,2401,1340,KR Market,12.97765859,77.59411329
FarmDB00089,potato,FarmDField2,64.00844332,34.78290363,32.68289795,63.43107995,6.209663302,18.92559668,94.02653796,2024-12-15,3.639616678,78.67534773,4.329893097,B,19.79917894,10.91287787,Freezing,Aluminum,311.8421155,4.53762772,92.69178401,Truck,1008.402139,46.02780839,36.88315071,0,3.292702046,9701.806972,329.0721853,0.894268936,10.78782345,2.487717877,73.58300376,8.728877832,Packaging,96.79964509,33.30173073,43.90935561,502,1569,910,Yeshwanthpur Market,13.01419165,77.50485052
FarmDB00090,lettuce,FarmDField3,34.85590863,22.0964484,64.55722522,84.76030784,8.366917507,29.58631558,96.96037506,2024-12-21,5.803793952,85.56489651,9.495170769,A,8.959603053,2.656784624,Drying,Cardboard,350.8450495,2.183402633,94.70736919,Air,1266.630005,40.3848481,7.794294113,0,6.986555294,2217.130195,325.2261821,1.437805881,4.856651115,0.283536767,81.98330805,7.589249481,Packaging,82.89146754,31.4895731,73.695403,538,1469,916,Nelamangala Market,13.0932507,77.3836683
FarmDB00091,tomato,FarmDField1,68.03320169,18.80357531,95.41857143,172.0630641,7.418520266,22.6564318,92.81658683,2024-12-28,7.993906469,71.06014182,4.133068845,B,29.94320283,4.849156597,Drying,Aluminum,402.5875579,4.116585916,95.72798582,Truck,1754.361828,29.79422013,58.9983188,0,1.186040943,2808.783018,66.92661722,1.1377218,11.66215258,2.591035363,80.46968914,7.147795834,Organic,87.23947114,40.02983973,77.49155651,813,2436,1473,KR Market,12.96794677,77.58323731
FarmDB00092,tomato,FarmDField2,33.8449292,28.9974615,168.57974,239.719255,8.566674226,41.13916528,90.84999856,2025-01-07,3.78353366,71.26668335,5.344859782,A,21.87637019,9.348084446,Freezing,Aluminum,499.1113032,4.310822694,91.99057697,Truck,1685.735786,25.86252307,66.80563527,0,13.5812658,4319.393361,140.124407,1.379814235,4.654232635,0.182452845,83.59568528,8.773294955,Organic,87.90308146,79.47291954,25.01328529,819,2498,1476,Yeshwanthpur Market,13.02597492,77.5092956
FarmDB00093,rice,FarmDField3,45.78748922,19.05271727,44.96728273,110.4179443,8.155380876,15.92964114,91.48797866,2025-01-18,6.643752012,76.67272477,3.278484655,B,10.25493316,1.883675248,Fresh,Plastic,264.8231805,4.135949807,93.74220242,Truck,592.6806391,31.76351551,43.95056775,1,9.545263301,5853.35089,340.9021962,1.193293678,11.04338113,2.49798003,83.54256105,7.710043423,Mixed,96.57822802,53.17298122,21.62737528,513,1594,826,Nelamangala Market,13.10558543,77.39765313
FarmDB00094,corn,FarmDField1,30.21384419,34.46926931,172.1663352,71.98192541,6.729419997,31.19574154,95.83035094,2025-01-29,3.863782061,94.91341443,9.494581373,A,15.53798758,18.09524015,Drying,Cardboard,150.3981811,1.910228366,96.44275613,Truck,602.3029494,25.49033736,15.70983473,0,8.640903842,2229.440813,68.41479465,1.404232534,8.004249787,2.274770283,73.75553857,8.429826164,Packaging,90.53773367,22.53666189,84.32817097,738,1748,1115,KR Market,12.9758824,77.5874565
FarmDB00095,lettuce,FarmDField2,40.67449269,28.03237939,129.4306796,208.5321393,6.284169046,20.76337074,96.72331993,2025-02-08,5.115615612,85.88356649,3.513341316,A,22.32896032,2.580012359,Drying,Plastic,130.5346756,4.606985023,94.62257398,Air,782.7640807,19.11445277,27.53420574,0,4.909443945,4202.640243,363.2485228,1.259146544,11.88366188,1.381990196,83.80389399,7.269901804,Packaging,84.67712723,49.14985549,68.01139604,461,1546,916,Yeshwanthpur Market,13.014514,77.5090635
FarmDB00096,lettuce,FarmDField3,67.5388804,33.42872771,130.704601,293.346752,7.169992194,24.30891345,93.50635528,2025-02-13,7.631593061,79.47389098,2.171263831,A,22.71030304,10.22256715,Canning,Plastic,126.1948413,1.725704173,93.17581152,Truck,670.4394361,28.4730407,39.62427704,0,2.579998418,6569.823854,479.5642482,0.808273822,5.29363475,1.836931279,77.27617788,8.453685116,Mixed,97.97816427,35.38447756,56.60120818,461,1443,908,Nelamangala Market,13.09561407,77.39517191
FarmDB00097,potato,FarmDField1,41.32236583,26.10017741,172.9877854,156.0710938,7.372951106,35.59844931,96.47193001,2025-02-14,2.900000508,70.26779631,10.66407101,A,5.612141949,2.922801962,Drying,Glass,485.8335424,2.106772156,91.71066924,Train,143.7910634,35.95653273,44.2499797,0,13.62006352,2181.263433,226.692761,0.599599469,5.793441566,0.886559207,70.21247849,8.866651932,Packaging,89.11587531,66.3695622,9.5646166,494,1579,889,KR Market,12.96144078,77.58929949
FarmDB00098,lettuce,FarmDField2,37.70431511,33.28273315,157.3388759,259.5715638,6.239692042,20.60904258,92.42760079,2025-02-16,4.360658732,80.93393103,10.69539966,A,10.73301715,3.682184904,Fresh,Aluminum,468.0543327,3.53469723,90.51888573,Air,240.5752669,25.24121638,34.75532483,0,2.133684724,6780.541303,345.8125967,0.580790517,6.366591726,4.355313647,94.00505258,7.546174245,Packaging,80.46063142,73.47096967,41.07630872,456,1493,927,Yeshwanthpur Market,13.02794187,77.49468828
FarmDB00099,wheat,FarmDField3,48.97350379,24.53830664,129.6796161,268.0416479,8.03307505,34.31761912,91.02038639,2025-02-17,7.254229113,84.88992134,2.50280426,A,21.12599134,2.588228956,Canning,Aluminum,406.9705295,1.808224896,93.15619953,Train,1357.837855,16.80657383,53.91823666,0,11.83158469,1683.563416,164.592252,1.093951615,7.705561939,2.903016683,94.28087394,7.502206603,Organic,98.82267529,62.92383848,88.78519031,467,1584,853,Nelamangala Market,13.10822734,77.39084728
FarmDB00100,tomato,FarmDField1,60.50576089,16.70261346,46.91035945,260.1610593,6.929531483,30.56466172,90.20800944,2025-02-28,2.98550541,73.7860378,2.17968473,A,19.47971093,17.66102023,Drying,Glass,361.720632,4.520842,94.11933886,Air,1288.769321,31.26634313,30.46386858,1,10.62128055,2469.767142,344.6393172,0.858269044,11.93132071,0.56831884,79.43779091,8.306766572,Mixed,90.87234941,31.75057058,56.89763309,839,2445,1454,KR Market,12.96966103,77.5835405
FarmDB00101,tomato,FarmDField2,31.74565496,22.64974323,34.47216931,228.646409,6.013445396,23.62070732,95.14565439,2025-03-09,2.258581771,77.08689567,10.62193785,A,24.70501013,5.603650055,Drying,Cardboard,464.2074967,4.701615133,95.19107904,Train,1663.378821,18.46205539,57.67653265,0,2.65816919,6759.400824,11.21974403,1.456905461,5.089938901,4.832700419,97.96262378,7.014316265,Mixed,90.63394599,71.97415631,50.43146313,844,2521,1471,Yeshwanthpur Market,13.01318149,77.49860764
FarmDB00102,rice,FarmDField3,39.70399232,20.86769096,143.4614154,155.8018371,6.383201691,13.82649732,93.22897908,2025-03-21,3.549660559,85.03146412,4.100350358,A,28.00889171,11.1245888,Drying,Cardboard,381.1724132,2.140415365,96.84645042,Ship,189.7496015,45.47539824,29.47917154,0,0.811692362,7075.175425,344.6138485,0.67403953,8.939799855,0.240761413,79.98969756,7.674172341,Packaging,97.5043632,36.79175468,11.60856647,533,1461,951,Nelamangala Market,13.09622655,77.38769968
FarmDB00103,lettuce,FarmDField1,66.60326395,23.87297963,43.38226577,173.7508195,8.866541905,44.09751661,94.62277434,2025-03-31,7.779152692,86.27363658,4.783116388,B,28.78015086,17.62164297,Freezing,Glass,212.0084476,4.4306832,91.32880626,Train,1051.643826,21.21132618,30.48578457,0,12.22022046,3543.636409,285.8894503,1.060575485,10.64288451,4.871618074,84.06144537,8.216500819,Mixed,85.24937536,60.6837837,46.05939857,488,1556,963,KR Market,12.96032046,77.59711501
FarmDB00104,potato,FarmDField2,40.23299056,30.97873621,79.39392562,144.3096599,6.566036069,32.96812707,94.74387677,2025-04-04,4.114371798,72.46474817,8.925350475,B,25.85923914,4.774293295,Fresh,Aluminum,432.1905462,3.446814302,91.15769401,Truck,908.6244912,36.64478095,51.34829607,0,8.305960796,1933.594815,247.2531931,1.299836473,3.202771589,3.859448111,73.02522653,8.127019371,Packaging,97.97451352,50.71947329,36.36625398,485,1503,942,Yeshwanthpur Market,13.01429771,77.49201559
FarmDB00105,potato,FarmDField3,53.94219663,33.14676124,114.3782247,72.8195423,8.241027355,12.21978417,90.91686123,2025-04-13,6.80183025,94.23696327,9.144746403,B,6.636582633,1.536781842,Drying,Glass,363.1491987,2.964395243,96.52580281,Truck,596.0449827,25.05377853,30.54151049,0,2.840010924,3017.59581,404.6825342,1.450927418,7.504261087,4.30146315,71.90899749,8.095358765,Mixed,87.84368391,54.46954872,22.66791764,503,1455,875,Nelamangala Market,13.0948135,77.38150231
FarmDB00106,corn,FarmDField1,69.39943318,28.6608532,35.66933535,178.0076336,6.727195948,41.40533363,91.6105353,2025-04-14,4.519820743,82.18583723,5.794108672,A,26.05649372,1.329589207,Canning,Plastic,386.9513598,3.855321434,92.04996438,Ship,508.1702084,33.43964539,46.22945224,0,12.21350672,782.7910355,339.0786977,1.138363306,3.347881827,0.042991398,80.2060855,8.970382785,Packaging,94.68218229,42.06265031,64.17005229,739,1772,1066,KR Market,12.97550722,77.59681696
FarmDB00107,lettuce,FarmDField2,67.74567706,16.45580754,77.96904287,279.6724923,7.796486878,15.67218648,91.70127392,2025-04-18,6.625858321,89.33117622,8.551279558,B,18.97829637,5.028955146,Drying,Cardboard,330.9352521,1.274051721,90.02327671,Ship,554.089321,31.80264776,24.50377636,0,8.789950902,6937.153069,14.12609232,0.563927445,7.231355511,3.0896657,75.62967376,8.751241236,Organic,81.0808712,23.43627529,1.037788677,470,1570,976,Yeshwanthpur Market,13.01533256,77.50247113
